DateTime;UnitId;Port;Value
2015-03-11 07:57:51;357566040005661;Connection;1
2015-03-11 07:58:58;14100015;Connection;1
2015-03-11 07:59:32;14100064;Connection;1
2015-03-11 08:00:04;14120026;Connection;1
2015-03-11 08:00:37;14120027;Connection;1
2015-03-11 08:09:18;999;Connection;1
2015-03-11 08:18:06;14120031;Connection;0
2015-03-11 08:18:36;14120026;Connection;0
2015-03-11 08:18:42;14120026;Connection;1
2015-03-11 08:19:58;14120026;Connection;0
2015-03-11 08:19:58;14120026;Connection;1
2015-03-11 08:22:43;14120031;Connection;1
2015-03-11 08:23:27;14100071;Connection;0
2015-03-11 08:23:37;357566040005687;Connection;0
2015-03-11 08:25:12;357566040005661;Connection;0
2015-03-11 08:38:59;14120031;Connection;0
2015-03-11 08:40:02;14120026;Connection;0
2015-03-11 08:40:04;15030000;Connection;1
2015-03-11 08:40:13;14120026;Connection;1
2015-03-11 08:41:02;14120026;Connection;0
2015-03-11 08:41:13;14120026;Connection;1
2015-03-11 08:42:02;14120026;Connection;0
2015-03-11 08:42:13;14120026;Connection;1
2015-03-11 08:42:47;14120027;Connection;0
2015-03-11 08:43:02;14120026;Connection;0
2015-03-11 08:43:13;14120026;Connection;1
2015-03-11 08:43:22;14120037;Connection;1
2015-03-11 08:44:02;14120026;Connection;0
2015-03-11 08:44:13;14120026;Connection;1
2015-03-11 08:45:02;14120026;Connection;0
2015-03-11 08:45:13;14120026;Connection;1
2015-03-11 08:46:02;14120026;Connection;0
2015-03-11 08:46:13;14120026;Connection;1
2015-03-11 08:47:02;14120026;Connection;0
2015-03-11 08:47:14;14120026;Connection;1
2015-03-11 08:48:02;14120026;Connection;0
2015-03-11 08:48:05;999;Connection;0
2015-03-11 08:48:13;14120026;Connection;1
2015-03-11 08:49:02;14120026;Connection;0
2015-03-11 08:49:13;14120026;Connection;1
2015-03-11 08:50:02;14120026;Connection;0
2015-03-11 08:50:12;14120026;Connection;1
2015-03-11 08:50:13;14100064;Connection;0
2015-03-11 08:51:03;14120026;Connection;0
2015-03-11 08:51:12;14120026;Connection;1
2015-03-11 08:51:58;15030000;Connection;0
2015-03-11 08:52:03;14120026;Connection;0
2015-03-11 08:52:13;14120026;Connection;1
2015-03-11 08:53:03;14120026;Connection;0
2015-03-11 08:53:13;14120026;Connection;1
2015-03-11 08:53:44;14120026;Connection;0
2015-03-11 08:53:44;14120026;Connection;1
2015-03-11 08:53:45;15030001;Connection;1
2015-03-11 08:55:00;15030001;Connection;0
2015-03-11 08:55:02;14120026;Connection;0
2015-03-11 08:55:11;14120026;Connection;1
2015-03-11 08:55:50;14120031;Connection;1
2015-03-11 08:56:03;14120026;Connection;0
2015-03-11 08:56:17;14120026;Connection;1
2015-03-11 08:56:55;999;Connection;1
2015-03-11 08:57:24;14120031;Connection;0
2015-03-11 09:00:35;14100015;Connection;0
2015-03-11 09:15:35;999;Connection;0
2015-03-11 09:16:45;14100042;Connection;1
2015-03-11 09:17:01;14120026;Connection;0
2015-03-11 09:17:35;14120026;Connection;1
2015-03-11 09:18:25;14120026;Connection;0
2015-03-11 09:19:09;14120026;Connection;1
2015-03-11 09:21:02;14120026;Connection;0
2015-03-11 09:21:02;14120026;Connection;1
2015-03-11 09:22:52;14120026;Connection;0
2015-03-11 09:23:24;14120037;Connection;0
2015-03-11 09:30:13;14120031;Connection;1
2015-03-11 09:37:19;14120026;Connection;1
2015-03-11 09:38:52;14120031;Connection;0
2015-03-11 09:39:27;14120031;Connection;1
2015-03-11 09:47:28;14120031;Connection;0
2015-03-11 09:48:03;14120031;Connection;1
2015-03-11 09:54:47;14120031;Connection;0
2015-03-11 09:55:20;14120031;Connection;1
2015-03-11 10:16:31;14120037;Connection;1
2015-03-11 10:26:10;14120026;Connection;0
2015-03-11 10:33:27;14120026;Connection;1
2015-03-11 10:34:03;14100042;Connection;0
2015-03-11 10:34:09;14120026;Connection;0
2015-03-11 10:36:01;14120026;Connection;1
2015-03-11 10:36:24;14120026;Connection;0
2015-03-11 10:36:58;14120026;Connection;1
2015-03-11 10:37:20;14120026;Connection;0
2015-03-11 10:38:17;14120026;Connection;1
2015-03-11 10:41:39;357566000058072;Connection;0
2015-03-11 10:42:02;14120026;Connection;0
2015-03-11 10:58:01;14120026;Connection;1
2015-03-11 11:02:00;14120031;Connection;0
2015-03-11 11:02:20;14120037;Connection;0
2015-03-11 11:02:42;14120031;Connection;1
2015-03-11 11:09:31;14120026;Connection;0
2015-03-11 11:10:39;14120026;Connection;1
2015-03-11 11:18:06;14120031;Connection;0
2015-03-11 11:18:42;14120031;Connection;1
2015-03-11 11:18:56;14120031;Connection;0
2015-03-11 11:18:56;14120031;Connection;1
2015-03-11 11:23:27;14120031;Connection;0
2015-03-11 11:29:04;14120031;Connection;1
2015-03-11 11:31:02;14120026;Connection;0
2015-03-11 11:31:04;14120026;Connection;1
2015-03-11 11:33:30;357566000058064;Connection;0
2015-03-11 11:34:06;357566000058064;Connection;1
2015-03-11 11:34:57;357566000058064;Connection;0
2015-03-11 11:35:08;14120031;Connection;0
2015-03-11 11:35:24;14120031;Connection;1
2015-03-11 11:35:32;357566000058064;Connection;1
2015-03-11 11:37:08;14120031;Connection;0
2015-03-11 11:49:16;357566000058064;Connection;0
2015-03-11 11:49:56;357566000058064;Connection;1
2015-03-11 11:52:57;14100042;Connection;1
2015-03-11 11:53:45;14120037;Connection;1
2015-03-11 12:00:56;14120026;Connection;0
2015-03-11 12:04:39;14120026;Connection;1
2015-03-11 12:07:36;357566040005687;Connection;1
2015-03-11 12:08:43;14120031;Connection;1
2015-03-11 12:15:33;14120031;Connection;0
2015-03-11 12:15:36;14120031;Connection;1
2015-03-11 12:16:34;14120031;Connection;0
2015-03-11 12:16:37;14120031;Connection;1
2015-03-11 12:30:30;14120037;Connection;0
2015-03-11 12:41:00;14120037;Connection;1
2015-03-11 12:41:15;14120037;Connection;0
2015-03-11 12:41:15;14120037;Connection;1
2015-03-11 12:44:58;14120031;Connection;0
2015-03-11 12:45:42;14120031;Connection;1
2015-03-11 12:46:15;14120031;Connection;0
2015-03-11 12:46:58;14120031;Connection;1
2015-03-11 12:47:26;357566040005661;Connection;1
2015-03-11 12:49:53;14120031;Connection;0
2015-03-11 12:50:41;14120031;Connection;1
2015-03-11 12:56:37;14120037;Connection;0
2015-03-11 13:09:32;357566000058064;Connection;0
2015-03-11 13:10:08;357566000058064;Connection;1
2015-03-11 13:29:36;357566000058072;Connection;1
2015-03-11 13:29:48;14120031;Connection;0
2015-03-11 13:30:27;14120031;Connection;1
2015-03-11 13:32:18;14120037;Connection;1
2015-03-11 13:32:30;14120037;Connection;0
2015-03-11 13:32:30;14120037;Connection;1
2015-03-11 13:37:33;14120031;Connection;0
2015-03-11 13:37:33;14120031;Connection;1
2015-03-11 13:38:28;14120031;Connection;0
2015-03-11 13:39:15;14120031;Connection;1
2015-03-11 13:45:19;14120031;Connection;0
2015-03-11 13:46:09;14120031;Connection;1
2015-03-11 13:50:02;14120026;Connection;0
2015-03-11 13:51:23;999;Connection;1
2015-03-11 14:06:36;357566040024266;Connection;1
2015-03-11 14:08:04;999;Connection;0
2015-03-11 14:12:05;14120031;Connection;0
2015-03-11 14:12:05;14120031;Connection;1
2015-03-11 14:16:05;14120037;Connection;0
2015-03-11 14:19:23;14120031;Connection;0
2015-03-11 14:19:55;14120031;Connection;1
2015-03-11 14:20:18;14120031;Connection;0
2015-03-11 14:21:01;14120031;Connection;1
2015-03-11 14:21:31;14100042;Connection;0
2015-03-11 14:22:11;14120031;Connection;0
2015-03-11 14:22:16;14120031;Connection;1
2015-03-11 14:23:13;14120031;Connection;0
2015-03-11 14:23:29;14120031;Connection;1
2015-03-11 14:24:17;14120031;Connection;0
2015-03-11 14:24:30;14120031;Connection;1
2015-03-11 14:26:05;14120031;Connection;0
2015-03-11 14:26:25;14120031;Connection;1
2015-03-11 14:27:49;14120031;Connection;0
2015-03-11 14:27:49;14120031;Connection;1
2015-03-11 14:45:17;14120031;Connection;0
2015-03-11 14:51:56;14120031;Connection;1
2015-03-11 14:57:31;14120031;Connection;0
2015-03-11 14:58:23;14120031;Connection;1
2015-03-11 14:58:39;14120031;Connection;0
2015-03-11 14:58:47;14120031;Connection;1
2015-03-11 14:59:31;14120031;Connection;0
2015-03-11 15:13:54;357566000058114;Connection;1
2015-03-11 15:18:20;14100015;Connection;1
2015-03-11 15:20:04;14120031;Connection;1
2015-03-11 15:20:58;14120031;Connection;0
2015-03-11 15:21:26;14120031;Connection;1
2015-03-11 15:27:28;14120031;Connection;0
2015-03-11 15:27:39;14120031;Connection;1
2015-03-11 15:28:33;15030000;Connection;1
2015-03-11 15:28:35;15030001;Connection;1
2015-03-11 15:48:28;14120031;Connection;0
2015-03-11 15:49:04;14120031;Connection;1
2015-03-11 15:49:32;14100015;Connection;0
2015-03-11 15:49:32;14100015;Connection;1
2015-03-11 15:49:50;14120031;Connection;0
2015-03-11 15:49:50;14120031;Connection;1
2015-03-11 16:03:23;357566000058106;Connection;0
2015-03-11 16:04:41;357566000058106;Connection;1
2015-03-11 16:06:10;14100015;Connection;0
2015-03-11 16:06:15;357566000058106;Connection;0
2015-03-11 16:06:50;357566000058106;Connection;1
2015-03-11 16:13:06;14100064;Connection;1
2015-03-11 16:20:04;15030000;Connection;0
2015-03-11 16:20:35;15030000;Connection;1
2015-03-11 16:21:00;15030000;Connection;0
2015-03-11 16:21:19;15030000;Connection;1
2015-03-11 16:28:40;14100064;Connection;0
2015-03-11 16:28:44;14100064;Connection;1
2015-03-11 16:33:56;14100064;Connection;0
2015-03-11 16:35:35;15030001;Connection;0
2015-03-11 16:35:36;15030000;Connection;0
2015-03-11 16:36:24;14120037;Connection;1
2015-03-11 16:43:02;14120037;Connection;0
2015-03-11 16:43:02;14120037;Connection;1
2015-03-11 17:10:09;357566000058064;Connection;0
2015-03-11 17:25:49;357566040005661;Connection;0
2015-03-11 17:26:25;357566040005661;Connection;1
2015-03-11 17:35:51;357566040005661;Connection;0
2015-03-11 17:36:27;357566040005661;Connection;1
2015-03-11 17:41:12;14120037;Connection;0
2015-03-11 17:50:37;357566000058072;Connection;0
2015-03-11 17:51:12;357566000058072;Connection;1
2015-03-11 18:02:28;14100064;Connection;1
2015-03-11 18:10:57;14120027;Connection;1
2015-03-11 18:11:40;14100071;Connection;1
2015-03-11 18:21:44;14010206;Connection;1
2015-03-11 18:23:21;14010206;Connection;0
2015-03-11 18:24:00;14010206;Connection;1
2015-03-11 18:27:52;14010206;Connection;0
2015-03-11 18:28:32;14010206;Connection;1
2015-03-11 18:31:34;14120027;Connection;0
2015-03-11 18:31:52;14010206;Connection;0
2015-03-11 18:32:41;14010206;Connection;1
2015-03-11 18:32:52;14010206;Connection;0
2015-03-11 18:32:56;14010206;Connection;1
2015-03-11 18:34:04;14100071;Connection;0
2015-03-11 18:34:41;357566000058106;Connection;0
2015-03-11 18:35:06;14010206;Connection;0
2015-03-11 18:35:13;14010206;Connection;1
2015-03-11 18:36:00;357566000058106;Connection;1
2015-03-11 18:37:21;14010206;Connection;0
2015-03-11 18:37:52;14010206;Connection;1
2015-03-11 18:38:18;357566000058106;Connection;0
2015-03-11 18:38:51;357566000058106;Connection;1
2015-03-11 18:43:59;14010206;Connection;0
2015-03-11 18:44:12;14010206;Connection;1
2015-03-11 18:46:13;357566000058106;Connection;0
2015-03-11 18:46:42;14010206;Connection;0
2015-03-11 18:46:44;357566000058106;Connection;1
2015-03-11 18:47:17;14010206;Connection;1
2015-03-11 18:47:53;14010206;Connection;0
2015-03-11 18:48:04;14010206;Connection;1
2015-03-11 18:48:04;14100064;Connection;0
2015-03-11 18:51:10;357566000058106;Connection;0
2015-03-11 18:51:24;14010206;Connection;0
2015-03-11 18:52:02;14010206;Connection;1
2015-03-11 18:52:41;357566000058106;Connection;1
2015-03-11 18:52:43;357566000058106;Connection;0
2015-03-11 18:53:12;357566000058106;Connection;1
2015-03-11 18:55:19;357566040005620;Connection;0
2015-03-11 19:07:27;14010206;Connection;0
2015-03-11 19:07:58;14010206;Connection;1
2015-03-11 19:08:53;14100015;Connection;1
2015-03-11 19:10:57;14010206;Connection;0
2015-03-11 19:16:14;357566000058106;Connection;0
2015-03-11 19:22:30;357566000058056;Connection;0
2015-03-11 19:23:06;357566000058056;Connection;1
2015-03-11 19:36:26;14100015;Connection;0
2015-03-11 19:38:11;15030000;Connection;1
2015-03-11 19:38:16;15030001;Connection;1
2015-03-11 19:38:38;15030000;Connection;0
2015-03-11 19:38:40;15030000;Connection;1
2015-03-11 19:45:53;15030000;Connection;0
2015-03-11 19:46:06;15030001;Connection;0
2015-03-11 19:46:24;15030001;Connection;1
2015-03-11 19:46:34;15030000;Connection;1
2015-03-11 19:48:20;15030001;Connection;0
2015-03-11 19:51:26;14120031;Connection;0
2015-03-11 19:52:24;15030000;Connection;0
2015-03-11 20:10:46;15030000;Connection;1
2015-03-11 20:10:50;15030001;Connection;1
2015-03-11 20:41:54;15030000;Connection;0
2015-03-11 20:41:58;15030001;Connection;0
2015-03-11 21:07:13;14100064;Connection;1
2015-03-11 21:23:33;14100015;Connection;1
2015-03-11 21:31:13;14100064;Connection;0
2015-03-11 21:45:53;14100015;Connection;0
2015-03-11 23:05:48;14120027;Connection;1
2015-03-11 23:06:04;14120027;Connection;0
2015-03-11 23:06:04;14120027;Connection;1
2015-03-11 23:06:42;14120027;Connection;0
2015-03-11 23:06:45;14120027;Connection;1
2015-03-11 23:07:42;14120027;Connection;0
2015-03-11 23:07:45;14120027;Connection;1
2015-03-11 23:07:55;14100071;Connection;1
2015-03-11 23:21:41;357566000058056;Connection;0
2015-03-11 23:42:30;14120027;Connection;0
2015-03-12 00:24:48;14100071;Connection;0
2015-03-12 00:27:56;357566040005661;Connection;0
2015-03-12 00:28:32;357566040005661;Connection;1
2015-03-12 01:55:36;357566000058114;Connection;0
2015-03-12 01:56:12;357566000058114;Connection;1
2015-03-12 01:57:06;357566040024266;Connection;0
2015-03-12 02:59:23;357566000058114;Connection;0
2015-03-12 02:59:58;357566000058114;Connection;1
2015-03-12 04:11:32;357566040005661;Connection;0
2015-03-12 04:12:08;357566040005661;Connection;1
2015-03-12 04:25:10;357566040005661;Connection;0
2015-03-12 04:25:45;357566040005661;Connection;1
2015-03-12 05:27:31;357566040005661;Connection;0
2015-03-12 05:28:07;357566040005661;Connection;1
2015-03-12 05:43:12;15030000;Connection;1
2015-03-12 05:43:13;15030001;Connection;1
2015-03-12 05:43:24;15030001;Connection;0
2015-03-12 05:43:26;15030001;Connection;1
2015-03-12 05:53:19;357566040005620;Connection;1
2015-03-12 06:05:56;15030001;Connection;0
2015-03-12 06:05:56;15030001;Connection;1
2015-03-12 06:16:30;357566040005620;Connection;0
2015-03-12 06:17:49;357566040005620;Connection;1
2015-03-12 06:18:21;14010206;Connection;1
2015-03-12 06:22:46;14010206;Connection;0
2015-03-12 06:22:52;14010206;Connection;1
2015-03-12 06:23:16;14010206;Connection;0
2015-03-12 06:24:08;14010206;Connection;1
2015-03-12 06:29:17;14010206;Connection;0
2015-03-12 06:29:21;14010206;Connection;1
2015-03-12 06:40:06;15030000;Connection;0
2015-03-12 06:40:07;15030001;Connection;0
2015-03-12 06:42:32;14010206;Connection;0
2015-03-12 06:43:01;14010206;Connection;1
2015-03-12 06:45:03;14010206;Connection;0
2015-03-12 06:45:21;14010206;Connection;1
2015-03-12 06:48:06;14010206;Connection;0
2015-03-12 06:48:10;14010206;Connection;1
2015-03-12 06:48:38;14010206;Connection;0
2015-03-12 06:48:43;14010206;Connection;1
2015-03-12 06:49:27;14010206;Connection;0
2015-03-12 06:49:33;14010206;Connection;1
2015-03-12 06:50:38;14010206;Connection;0
2015-03-12 06:51:08;14010206;Connection;1
2015-03-12 06:52:52;14120037;Connection;1
2015-03-12 06:54:32;14010206;Connection;0
2015-03-12 06:55:02;14010206;Connection;1
2015-03-12 06:55:55;14010206;Connection;0
2015-03-12 06:56:08;14010206;Connection;1
2015-03-12 06:56:29;14010206;Connection;0
2015-03-12 06:57:33;357566000058072;Connection;0
2015-03-12 06:58:09;357566000058072;Connection;1
2015-03-12 07:00:21;357566000058106;Connection;1
2015-03-12 07:01:45;14120037;Connection;0
2015-03-12 07:01:47;14120037;Connection;1
2015-03-12 07:02:45;14120037;Connection;0
2015-03-12 07:02:47;14120037;Connection;1
2015-03-12 07:03:45;14120037;Connection;0
2015-03-12 07:03:47;14120037;Connection;1
2015-03-12 07:04:00;357566000058072;Connection;0
2015-03-12 07:04:38;357566000058072;Connection;1
2015-03-12 07:04:45;14120037;Connection;0
2015-03-12 07:04:55;14120037;Connection;1
2015-03-12 07:05:46;14120037;Connection;0
2015-03-12 07:05:48;14120037;Connection;1
2015-03-12 07:06:45;14120037;Connection;0
2015-03-12 07:06:48;14120037;Connection;1
2015-03-12 07:07:46;14120037;Connection;0
2015-03-12 07:07:55;14120037;Connection;1
2015-03-12 07:08:46;14120037;Connection;0
2015-03-12 07:08:48;14120037;Connection;1
2015-03-12 07:09:01;357566000058072;Connection;0
2015-03-12 07:09:46;14120037;Connection;0
2015-03-12 07:09:46;357566000058072;Connection;1
2015-03-12 07:09:55;14120037;Connection;1
2015-03-12 07:10:46;14120037;Connection;0
2015-03-12 07:10:49;14120037;Connection;1
2015-03-12 07:11:10;357566000058072;Connection;0
2015-03-12 07:11:46;14120037;Connection;0
2015-03-12 07:11:47;357566000058072;Connection;1
2015-03-12 07:11:56;14120037;Connection;1
2015-03-12 07:12:37;357566000058072;Connection;0
2015-03-12 07:12:46;14120037;Connection;0
2015-03-12 07:12:48;14120037;Connection;1
2015-03-12 07:13:12;357566000058072;Connection;1
2015-03-12 07:13:46;14120037;Connection;0
2015-03-12 07:13:56;14120037;Connection;1
2015-03-12 07:14:47;14120037;Connection;0
2015-03-12 07:14:50;14120037;Connection;1
2015-03-12 07:15:46;14120037;Connection;0
2015-03-12 07:15:55;14120037;Connection;1
2015-03-12 07:16:46;14120037;Connection;0
2015-03-12 07:16:49;14120037;Connection;1
2015-03-12 07:17:46;14120037;Connection;0
2015-03-12 07:17:49;14120037;Connection;1
2015-03-12 07:18:46;14120037;Connection;0
2015-03-12 07:18:49;14120037;Connection;1
2015-03-12 07:19:46;14120037;Connection;0
2015-03-12 07:19:49;14120037;Connection;1
2015-03-12 07:20:46;14120037;Connection;0
2015-03-12 07:20:49;14120037;Connection;1
2015-03-12 07:21:47;14120037;Connection;0
2015-03-12 07:21:49;14120037;Connection;1
2015-03-12 07:22:47;14120037;Connection;0
2015-03-12 07:22:49;14120037;Connection;1
2015-03-12 07:23:47;14120037;Connection;0
2015-03-12 07:23:49;14120037;Connection;1
2015-03-12 07:23:52;357566040005620;Connection;0
2015-03-12 07:24:47;14120037;Connection;0
2015-03-12 07:24:49;14120037;Connection;1
2015-03-12 07:25:11;357566040005620;Connection;1
2015-03-12 07:25:47;14120037;Connection;0
2015-03-12 07:25:49;14120037;Connection;1
2015-03-12 07:26:47;14120037;Connection;0
2015-03-12 07:26:49;14120037;Connection;1
2015-03-12 07:27:38;14100071;Connection;1
2015-03-12 07:27:47;14120037;Connection;0
2015-03-12 07:27:49;14120037;Connection;1
2015-03-12 07:30:02;14100015;Connection;1
2015-03-12 07:44:30;14120037;Connection;0
2015-03-12 07:45:42;14120031;Connection;1
2015-03-12 07:46:44;14120026;Connection;1
2015-03-12 07:50:38;14120027;Connection;1
2015-03-12 07:50:57;14120031;Connection;0
2015-03-12 07:51:03;14120031;Connection;1
2015-03-12 07:51:37;14120031;Connection;0
2015-03-12 07:52:06;14120031;Connection;1
2015-03-12 07:52:53;14120031;Connection;0
2015-03-12 07:55:14;14120031;Connection;1
2015-03-12 08:00:42;14120037;Connection;1
2015-03-12 08:01:49;14100015;Connection;0
2015-03-12 08:09:41;14120037;Connection;0
2015-03-12 08:09:41;14120037;Connection;1
2015-03-12 08:14:50;357566040024266;Connection;1
2015-03-12 08:15:03;357566000058106;Connection;0
2015-03-12 08:27:29;14120031;Connection;0
2015-03-12 08:32:38;14100071;Connection;0
2015-03-12 08:35:57;14120027;Connection;0
2015-03-12 08:38:27;357566040005653;Connection;1
2015-03-12 08:42:09;357566040005653;Connection;0
2015-03-12 09:22:12;14120026;Connection;0
2015-03-12 09:22:13;14120026;Connection;1
2015-03-12 09:22:14;14100042;Connection;1
2015-03-12 09:23:11;357566000058064;Connection;1
2015-03-12 09:28:12;14120029;Connection;1
2015-03-12 09:28:31;14120029;Connection;0
2015-03-12 09:28:36;14120029;Connection;1
2015-03-12 09:29:16;14120029;Connection;0
2015-03-12 09:29:51;14120029;Connection;1
2015-03-12 09:30:06;14120029;Connection;0
2015-03-12 09:30:18;14120029;Connection;1
2015-03-12 09:30:55;14120029;Connection;0
2015-03-12 09:41:16;357566000058064;Connection;0
2015-03-12 09:41:29;14100042;Connection;0
2015-03-12 09:45:45;14100071;Connection;1
2015-03-12 09:45:56;14120037;Connection;0
2015-03-12 09:45:56;14120037;Connection;1
2015-03-12 10:00:44;14100042;Connection;1
2015-03-12 10:15:15;14120029;Connection;1
2015-03-12 10:21:36;357566040005620;Connection;0
2015-03-12 10:22:49;14100042;Connection;0
2015-03-12 10:23:09;14120029;Connection;0
2015-03-12 10:27:17;14120029;Connection;1
2015-03-12 10:29:24;14120029;Connection;0
2015-03-12 10:29:43;14120029;Connection;1
2015-03-12 10:33:09;14120029;Connection;0
2015-03-12 10:34:42;14100042;Connection;1
2015-03-12 10:46:49;14120037;Connection;0
2015-03-12 10:55:27;14120029;Connection;1
2015-03-12 10:57:24;357566000058114;Connection;0
2015-03-12 10:58:00;357566000058114;Connection;1
2015-03-12 11:13:42;14100015;Connection;1
2015-03-12 11:14:41;14120029;Connection;0
2015-03-12 11:18:34;14120029;Connection;1
2015-03-12 11:26:06;14120029;Connection;0
2015-03-12 11:26:21;14120029;Connection;1
2015-03-12 11:28:04;14120029;Connection;0
2015-03-12 11:29:20;14100042;Connection;0
2015-03-12 11:35:13;357566040005661;Connection;0
2015-03-12 11:35:39;357566040024266;Connection;0
2015-03-12 11:35:55;357566040005661;Connection;1
2015-03-12 11:36:14;357566040024266;Connection;1
2015-03-12 11:38:00;14100015;Connection;0
2015-03-12 11:38:00;14100015;Connection;1
2015-03-12 11:40:50;14120029;Connection;1
2015-03-12 11:43:05;14120029;Connection;0
2015-03-12 11:44:03;14120029;Connection;1
2015-03-12 11:44:06;14100064;Connection;1
2015-03-12 11:44:30;14120031;Connection;1
2015-03-12 11:44:59;14100064;Connection;0
2015-03-12 11:44:59;14100064;Connection;1
2015-03-12 11:45:58;14100064;Connection;0
2015-03-12 11:45:58;14100064;Connection;1
2015-03-12 11:51:04;14120029;Connection;0
2015-03-12 11:51:10;14120031;Connection;0
2015-03-12 11:51:36;14120029;Connection;1
2015-03-12 11:51:56;14120029;Connection;0
2015-03-12 11:59:21;357566040005653;Connection;1
2015-03-12 11:59:30;14100064;Connection;0
2015-03-12 12:04:09;14120026;Connection;0
2015-03-12 12:04:38;14100064;Connection;1
2015-03-12 12:05:34;14120026;Connection;1
2015-03-12 12:15:03;357566040024266;Connection;0
2015-03-12 12:15:20;357566040005661;Connection;0
2015-03-12 12:16:06;14120031;Connection;1
2015-03-12 12:16:06;357566040005661;Connection;1
2015-03-12 12:16:39;14120031;Connection;0
2015-03-12 12:16:54;14120031;Connection;1
2015-03-12 12:16:56;357566040005661;Connection;0
2015-03-12 12:17:06;14120029;Connection;1
2015-03-12 12:17:19;14120029;Connection;0
2015-03-12 12:17:32;14120029;Connection;1
2015-03-12 12:19:52;14100015;Connection;0
2015-03-12 12:22:23;357566040005661;Connection;1
2015-03-12 12:23:26;14120031;Connection;0
2015-03-12 12:23:26;14120029;Connection;0
2015-03-12 12:26:47;14100071;Connection;0
2015-03-12 12:33:24;15030000;Connection;1
2015-03-12 12:33:49;14120029;Connection;1
2015-03-12 12:37:53;14120029;Connection;0
2015-03-12 12:38:07;14120029;Connection;1
2015-03-12 12:47:33;15030000;Connection;0
2015-03-12 12:48:18;357566000058106;Connection;1
2015-03-12 12:48:18;357566000058106;Connection;0
2015-03-12 12:49:01;15030000;Connection;1
2015-03-12 12:49:06;357566000058106;Connection;1
2015-03-12 12:50:23;14120029;Connection;0
2015-03-12 12:51:02;14120029;Connection;1
2015-03-12 12:51:06;357566040005653;Connection;0
2015-03-12 12:52:27;357566040005653;Connection;1
2015-03-12 12:52:32;14120029;Connection;0
2015-03-12 12:53:12;14120029;Connection;1
2015-03-12 12:54:57;357566000058106;Connection;0
2015-03-12 12:55:53;357566000058106;Connection;1
2015-03-12 12:56:46;15030000;Connection;0
2015-03-12 12:57:28;15030000;Connection;1
2015-03-12 13:01:05;15030000;Connection;0
2015-03-12 13:01:05;14120029;Connection;0
2015-03-12 13:01:44;14120029;Connection;1
2015-03-12 13:02:22;15030000;Connection;1
2015-03-12 13:04:02;14100064;Connection;0
2015-03-12 13:05:10;15030000;Connection;0
2015-03-12 13:07:21;14120029;Connection;0
2015-03-12 13:07:38;14120029;Connection;1
2015-03-12 13:11:36;14120029;Connection;0
2015-03-12 13:11:49;14120029;Connection;1
2015-03-12 13:14:03;357566000058106;Connection;0
2015-03-12 13:14:38;357566000058106;Connection;1
2015-03-12 13:16:09;15030000;Connection;1
2015-03-12 13:16:10;15030001;Connection;1
2015-03-12 13:18:33;14120029;Connection;0
2015-03-12 13:18:50;14120029;Connection;1
2015-03-12 13:21:25;14120029;Connection;0
2015-03-12 13:21:43;14120029;Connection;1
2015-03-12 13:25:52;357566040024266;Connection;1
2015-03-12 13:28:52;357566040024266;Connection;0
2015-03-12 13:30:37;14100064;Connection;1
2015-03-12 13:31:50;14120029;Connection;0
2015-03-12 13:32:14;14120029;Connection;1
2015-03-12 13:38:17;14120029;Connection;0
2015-03-12 13:38:39;14120029;Connection;1
2015-03-12 13:39:04;14120029;Connection;0
2015-03-12 13:40:41;14120029;Connection;1
2015-03-12 13:44:31;14120029;Connection;0
2015-03-12 13:44:45;14120029;Connection;1
2015-03-12 13:48:58;14120029;Connection;0
2015-03-12 13:49:11;14120029;Connection;1
2015-03-12 13:50:58;14120029;Connection;0
2015-03-12 13:51:22;14120029;Connection;1
2015-03-12 13:55:09;357566000058114;Connection;0
2015-03-12 13:55:54;357566000058114;Connection;1
2015-03-12 13:58:20;14120029;Connection;0
2015-03-12 13:59:01;14120029;Connection;1
2015-03-12 14:00:06;14120029;Connection;0
2015-03-12 14:11:27;14120026;Connection;0
2015-03-12 14:11:47;357566000058114;Connection;0
2015-03-12 14:12:22;357566000058114;Connection;1
2015-03-12 14:21:00;15030001;Connection;0
2015-03-12 14:21:00;14120029;Connection;1
2015-03-12 14:21:01;15030000;Connection;0
2015-03-12 14:28:51;14120029;Connection;0
2015-03-12 14:29:16;14120029;Connection;1
2015-03-12 14:31:14;14100064;Connection;0
2015-03-12 14:31:45;14100071;Connection;1
2015-03-12 14:32:41;14120029;Connection;0
2015-03-12 14:33:03;14120029;Connection;1
2015-03-12 14:33:51;14120029;Connection;0
2015-03-12 14:34:21;14120029;Connection;1
2015-03-12 14:36:00;357566040005687;Connection;0
2015-03-12 14:37:13;357566040005687;Connection;1
2015-03-12 14:44:19;14100071;Connection;0
2015-03-12 14:44:19;14100071;Connection;1
2015-03-12 15:01:06;357566040024266;Connection;1
2015-03-12 15:15:36;357566000058114;Connection;0
2015-03-12 15:16:54;357566000058114;Connection;1
2015-03-12 15:28:08;14120037;Connection;1
2015-03-12 15:28:52;357566040005661;Connection;0
2015-03-12 15:30:11;357566040005661;Connection;1
2015-03-12 15:45:58;14100071;Connection;0
2015-03-12 15:46:01;14100071;Connection;1
2015-03-12 15:50:17;14120037;Connection;0
2015-03-12 15:50:20;14120037;Connection;1
